Restaurant ID,Restaurant Name,Country Code,City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating text,Votes,Cuisine
17284279,Villa Gargano,216,Albany,"Italian, Pizza",10.0,Dollar($),No,No,1,3.7,Good,117,Italian
17284279,Villa Gargano,216,Albany,"Italian, Pizza",10.0,Dollar($),No,No,1,3.7,Good,117,Pizza
17284364,3 Squares Diner,216,Albany,"American, Breakfast, Diner",10.0,Dollar($),No,No,1,3.4,Average,20,American
17284364,3 Squares Diner,216,Albany,"American, Breakfast, Diner",10.0,Dollar($),No,No,1,3.4,Average,20,Breakfast
17284364,3 Squares Diner,216,Albany,"American, Breakfast, Diner",10.0,Dollar($),No,No,1,3.4,Average,20,Diner
16611114,Whitebull Hotel,14,Armidale,"Bar Food, Steak",20.0,Dollar($),No,No,2,3.5,Good,25,Bar Food
16611114,Whitebull Hotel,14,Armidale,"Bar Food, Steak",20.0,Dollar($),No,No,2,3.5,Good,25,Steak
17293281,Last Resort Grill,216,Athens,"American, Southern, Southwestern",40.0,Dollar($),No,No,3,4.5,Excellent,1821,American
17293281,Last Resort Grill,216,Athens,"American, Southern, Southwestern",40.0,Dollar($),No,No,3,4.5,Excellent,1821,Southern
17293281,Last Resort Grill,216,Athens,"American, Southern, Southwestern",40.0,Dollar($),No,No,3,4.5,Excellent,1821,Southwestern
17293301,Mamas Boy Restaurant,216,Athens,Southern,10.0,Dollar($),No,No,1,4.5,Excellent,849,Southern
17293409,Sr Sol 1,216,Athens,Mexican,10.0,Dollar($),No,No,1,4.6,Excellent,917,Mexican
17293163,Choo Choo Eastside,216,Athens,"Japanese, Korean",10.0,Dollar($),No,No,1,3.9,Good,439,Japanese
17293163,Choo Choo Eastside,216,Athens,"Japanese, Korean",10.0,Dollar($),No,No,1,3.9,Good,439,Korean
17293228,The Grill,216,Athens,"Breakfast, Burger, Sandwich",10.0,Dollar($),No,No,1,3.7,Good,289,Breakfast
17293228,The Grill,216,Athens,"Breakfast, Burger, Sandwich",10.0,Dollar($),No,No,1,3.7,Good,289,Burger
17293228,The Grill,216,Athens,"Breakfast, Burger, Sandwich",10.0,Dollar($),No,No,1,3.7,Good,289,Sandwich
17293880,Big City Bread Cafe,216,Athens,"Breakfast, Sandwich",10.0,Dollar($),No,No,1,4.3,Very Good,558,Breakfast
17293880,Big City Bread Cafe,216,Athens,"Breakfast, Sandwich",10.0,Dollar($),No,No,1,4.3,Very Good,558,Sandwich
17293169,Clocked,216,Athens,"American, Burger, Sandwich",10.0,Dollar($),No,No,1,4.2,Very Good,613,American
17293169,Clocked,216,Athens,"American, Burger, Sandwich",10.0,Dollar($),No,No,1,4.2,Very Good,613,Burger
17293169,Clocked,216,Athens,"American, Burger, Sandwich",10.0,Dollar($),No,No,1,4.2,Very Good,613,Sandwich
17293186,DePalmas Italian Cafe Downtown,216,Athens,"American, Italian, Pizza",25.0,Dollar($),No,No,2,4.0,Very Good,353,American
17293186,DePalmas Italian Cafe Downtown,216,Athens,"American, Italian, Pizza",25.0,Dollar($),No,No,2,4.0,Very Good,353,Italian
17293186,DePalmas Italian Cafe Downtown,216,Athens,"American, Italian, Pizza",25.0,Dollar($),No,No,2,4.0,Very Good,353,Pizza
17293180,DePalmas Italian Cafe East Side,216,Athens,"American, Italian, Pizza",25.0,Dollar($),No,No,2,4.1,Very Good,387,American
17293180,DePalmas Italian Cafe East Side,216,Athens,"American, Italian, Pizza",25.0,Dollar($),No,No,2,4.1,Very Good,387,Italian
17293180,DePalmas Italian Cafe East Side,216,Athens,"American, Italian, Pizza",25.0,Dollar($),No,No,2,4.1,Very Good,387,Pizza
17293205,Five Ten,216,Athens,American,40.0,Dollar($),No,No,3,4.3,Very Good,755,American
17293229,Grit,216,Athens,"International, Southern, Vegetarian",10.0,Dollar($),No,No,1,4.2,Very Good,800,International
17293229,Grit,216,Athens,"International, Southern, Vegetarian",10.0,Dollar($),No,No,1,4.2,Very Good,800,Southern
17293229,Grit,216,Athens,"International, Southern, Vegetarian",10.0,Dollar($),No,No,1,4.2,Very Good,800,Vegetarian
17293897,Ike Jane,216,Athens,Sandwich,10.0,Dollar($),No,No,1,4.1,Very Good,350,Sandwich
17293273,La Dolce Vita Ristorante,216,Athens,Italian,40.0,Dollar($),No,No,3,4.1,Very Good,464,Italian
17293870,Shokitini,216,Athens,"Asian, Japanese, Sushi",25.0,Dollar($),No,No,2,4.2,Very Good,550,Asian
17293870,Shokitini,216,Athens,"Asian, Japanese, Sushi",25.0,Dollar($),No,No,2,4.2,Very Good,550,Japanese
17293870,Shokitini,216,Athens,"Asian, Japanese, Sushi",25.0,Dollar($),No,No,2,4.2,Very Good,550,Sushi
17293877,Taqueria Del Sol,216,Athens,"Mexican, Spanish",10.0,Dollar($),No,No,1,4.1,Very Good,543,Mexican
17293877,Taqueria Del Sol,216,Athens,"Mexican, Spanish",10.0,Dollar($),No,No,1,4.1,Very Good,543,Spanish
17293890,The National,216,Athens,"International, Southern",40.0,Dollar($),No,No,3,4.1,Very Good,465,International
17293890,The National,216,Athens,"International, Southern",40.0,Dollar($),No,No,3,4.1,Very Good,465,Southern
17293915,The Royal Peasant,216,Athens,Bar Food,10.0,Dollar($),No,No,1,4.4,Very Good,546,Bar Food
17293422,Transmetropolitan,216,Athens,"Italian, Pizza, Sandwich",10.0,Dollar($),No,No,1,4.4,Very Good,1098,Italian
17293422,Transmetropolitan,216,Athens,"Italian, Pizza, Sandwich",10.0,Dollar($),No,No,1,4.4,Very Good,1098,Pizza
17293422,Transmetropolitan,216,Athens,"Italian, Pizza, Sandwich",10.0,Dollar($),No,No,1,4.4,Very Good,1098,Sandwich
17293873,Trappeze Pub,216,Athens,"Burger, Bar Food",25.0,Dollar($),No,No,2,4.2,Very Good,579,Burger
17293873,Trappeze Pub,216,Athens,"Burger, Bar Food",25.0,Dollar($),No,No,2,4.2,Very Good,579,Bar Food
17294014,Viva Argentine Cuisine,216,Athens,"Desserts, Latin American, Argentine",10.0,Dollar($),No,No,1,4.1,Very Good,374,Desserts
17294014,Viva Argentine Cuisine,216,Athens,"Desserts, Latin American, Argentine",10.0,Dollar($),No,No,1,4.1,Very Good,374,Latin American
17294014,Viva Argentine Cuisine,216,Athens,"Desserts, Latin American, Argentine",10.0,Dollar($),No,No,1,4.1,Very Good,374,Argentine
17294556,Miyabi Kyoto Japanese Steak House,216,Augusta,"Chinese, Steak",40.0,Dollar($),No,No,3,4.6,Excellent,717,Chinese
17294556,Miyabi Kyoto Japanese Steak House,216,Augusta,"Chinese, Steak",40.0,Dollar($),No,No,3,4.6,Excellent,717,Steak
17294607,Raes Coastal Cafe,216,Augusta,"American, Caribbean, Seafood",40.0,Dollar($),No,No,3,4.9,Excellent,548,American
17294607,Raes Coastal Cafe,216,Augusta,"American, Caribbean, Seafood",40.0,Dollar($),No,No,3,4.9,Excellent,548,Caribbean
17294607,Raes Coastal Cafe,216,Augusta,"American, Caribbean, Seafood",40.0,Dollar($),No,No,3,4.9,Excellent,548,Seafood
17294279,The Bees Knees,216,Augusta,"International, Tapas, Vegetarian",25.0,Dollar($),No,No,2,4.5,Excellent,631,International
17294279,The Bees Knees,216,Augusta,"International, Tapas, Vegetarian",25.0,Dollar($),No,No,2,4.5,Excellent,631,Tapas
17294279,The Bees Knees,216,Augusta,"International, Tapas, Vegetarian",25.0,Dollar($),No,No,2,4.5,Excellent,631,Vegetarian
17294300,Boll Weevil Cafe,216,Augusta,"Desserts, Sandwich, Southern",10.0,Dollar($),No,No,1,3.9,Good,372,Desserts
17294300,Boll Weevil Cafe,216,Augusta,"Desserts, Sandwich, Southern",10.0,Dollar($),No,No,1,3.9,Good,372,Sandwich
17294300,Boll Weevil Cafe,216,Augusta,"Desserts, Sandwich, Southern",10.0,Dollar($),No,No,1,3.9,Good,372,Southern
17295215,Farmhaus Burger,216,Augusta,"American, Burger",25.0,Dollar($),No,No,2,3.9,Good,201,American
17295215,Farmhaus Burger,216,Augusta,"American, Burger",25.0,Dollar($),No,No,2,3.9,Good,201,Burger
17295028,Manuels Bread Cafe,216,Augusta,"Breakfast, French",40.0,Dollar($),No,No,3,3.8,Good,332,Breakfast
17295028,Manuels Bread Cafe,216,Augusta,"Breakfast, French",40.0,Dollar($),No,No,3,3.8,Good,332,French
17294642,Sconyers Bar B Que,216,Augusta,BBQ,25.0,Dollar($),No,No,2,3.5,Good,304,BBQ
17295109,Frog Hollow Tavern,216,Augusta,American,40.0,Dollar($),No,No,3,4.3,Very Good,368,American
17294441,Giuseppes Pizza Italian Specialities,216,Augusta,"Desserts, Italian, Pizza",25.0,Dollar($),No,No,2,4.1,Very Good,430,Desserts
17294441,Giuseppes Pizza Italian Specialities,216,Augusta,"Desserts, Italian, Pizza",25.0,Dollar($),No,No,2,4.1,Very Good,430,Italian
17294441,Giuseppes Pizza Italian Specialities,216,Augusta,"Desserts, Italian, Pizza",25.0,Dollar($),No,No,2,4.1,Very Good,430,Pizza
17294552,Mellow Mushroom,216,Augusta,"Italian, Pizza, Sandwich",25.0,Dollar($),No,No,2,4.4,Very Good,433,Italian
17294552,Mellow Mushroom,216,Augusta,"Italian, Pizza, Sandwich",25.0,Dollar($),No,No,2,4.4,Very Good,433,Pizza
17294552,Mellow Mushroom,216,Augusta,"Italian, Pizza, Sandwich",25.0,Dollar($),No,No,2,4.4,Very Good,433,Sandwich
17294565,Nacho Mamas Burritos,216,Augusta,Mexican,10.0,Dollar($),No,No,1,4.0,Very Good,380,Mexican
17294623,Rhineharts Oyster Bar,216,Augusta,"Bar Food, Sandwich, Seafood",25.0,Dollar($),No,No,2,4.0,Very Good,456,Bar Food
17294623,Rhineharts Oyster Bar,216,Augusta,"Bar Food, Sandwich, Seafood",25.0,Dollar($),No,No,2,4.0,Very Good,456,Sandwich
17294623,Rhineharts Oyster Bar,216,Augusta,"Bar Food, Sandwich, Seafood",25.0,Dollar($),No,No,2,4.0,Very Good,456,Seafood
17294712,Takosushi,216,Augusta,"Mexican, Southwestern, Sushi",40.0,Dollar($),No,No,3,4.2,Very Good,647,Mexican
17294712,Takosushi,216,Augusta,"Mexican, Southwestern, Sushi",40.0,Dollar($),No,No,3,4.2,Very Good,647,Southwestern
17294712,Takosushi,216,Augusta,"Mexican, Southwestern, Sushi",40.0,Dollar($),No,No,3,4.2,Very Good,647,Sushi
17295033,The Chop House,216,Augusta,Steak,40.0,Dollar($),No,No,3,4.0,Very Good,360,Steak
17295069,The Taj of India,216,Augusta,Indian,25.0,Dollar($),No,No,2,4.0,Very Good,227,Indian
17294261,Augsburg Haus,216,Augusta,German,25.0,Dollar($),No,No,2,3.9,Good,290,German
17295115,Pho Bac,216,Augusta,Vietnamese,10.0,Dollar($),No,No,1,4.1,Very Good,270,Vietnamese
17294836,Rhineharts Oyster Bar,216,Augusta,"Burger, Seafood",25.0,Dollar($),No,No,2,4.0,Very Good,326,Burger
17294836,Rhineharts Oyster Bar,216,Augusta,"Burger, Seafood",25.0,Dollar($),No,No,2,4.0,Very Good,326,Seafood
17294850,Thai Kitchen,216,Augusta,Thai,35.0,Dollar($),No,No,3,4.3,Very Good,317,Thai
17294883,El Kiosco Mexican Restaurant,216,Augusta,Mexican,10.0,Dollar($),No,No,1,4.2,Very Good,300,Mexican
16608864,Taste of Balingup,14,Balingup,Modern Australian,20.0,Dollar($),No,No,2,3.2,Average,21,Modern Australian
16604911,Bridge Road Brewers,14,Beechworth,"Pizza, Bar Food",20.0,Dollar($),No,No,2,4.6,Excellent,237,Pizza
16604911,Bridge Road Brewers,14,Beechworth,"Pizza, Bar Food",20.0,Dollar($),No,No,2,4.6,Excellent,237,Bar Food
17303465,Bardenay,216,Boise,"American, Bar Food",25.0,Dollar($),No,No,2,4.5,Excellent,879,American
17303465,Bardenay,216,Boise,"American, Bar Food",25.0,Dollar($),No,No,2,4.5,Excellent,879,Bar Food
17303642,Flatbread Neapolitan Pizzeria,216,Boise,"Italian, Pizza",25.0,Dollar($),No,No,2,4.6,Excellent,615,Italian
17303642,Flatbread Neapolitan Pizzeria,216,Boise,"Italian, Pizza",25.0,Dollar($),No,No,2,4.6,Excellent,615,Pizza
17303670,Goldys Breakfast Bistro,216,Boise,"Breakfast, Sandwich",25.0,Dollar($),No,No,2,4.5,Excellent,879,Breakfast
17303670,Goldys Breakfast Bistro,216,Boise,"Breakfast, Sandwich",25.0,Dollar($),No,No,2,4.5,Excellent,879,Sandwich
17303545,Chandlers Steakhouse,216,Boise,"American, Seafood, Steak",70.0,Dollar($),No,No,4,3.9,Good,379,American
17303545,Chandlers Steakhouse,216,Boise,"American, Seafood, Steak",70.0,Dollar($),No,No,4,3.9,Good,379,Seafood
17303545,Chandlers Steakhouse,216,Boise,"American, Seafood, Steak",70.0,Dollar($),No,No,4,3.9,Good,379,Steak
17303655,Bar Gernika Basque Pub Eatery,216,Boise,"European, Spanish",10.0,Dollar($),No,No,1,4.3,Very Good,303,European
17303655,Bar Gernika Basque Pub Eatery,216,Boise,"European, Spanish",10.0,Dollar($),No,No,1,4.3,Very Good,303,Spanish
17304691,Barbacoa Restaurant,216,Boise,"Latin American, Steak",70.0,Dollar($),No,No,4,4.1,Very Good,538,Latin American
17304691,Barbacoa Restaurant,216,Boise,"Latin American, Steak",70.0,Dollar($),No,No,4,4.1,Very Good,538,Steak
17303478,Big Juds,216,Boise,"American, Burger, Sandwich",10.0,Dollar($),No,No,1,4.2,Very Good,334,American
17303478,Big Juds,216,Boise,"American, Burger, Sandwich",10.0,Dollar($),No,No,1,4.2,Very Good,334,Burger
17303478,Big Juds,216,Boise,"American, Burger, Sandwich",10.0,Dollar($),No,No,1,4.2,Very Good,334,Sandwich
17303480,Bittercreek Ale House,216,Boise,"American, Bar Food",25.0,Dollar($),No,No,2,4.3,Very Good,555,American
17303480,Bittercreek Ale House,216,Boise,"American, Bar Food",25.0,Dollar($),No,No,2,4.3,Very Good,555,Bar Food
17304733,Boise Fry Company,216,Boise,"American, Burger",10.0,Dollar($),No,No,1,4.4,Very Good,823,American
17304733,Boise Fry Company,216,Boise,"American, Burger",10.0,Dollar($),No,No,1,4.4,Very Good,823,Burger
17303646,Flying Pie Pizzaria,216,Boise,Pizza,25.0,Dollar($),No,No,2,4.1,Very Good,550,Pizza
17304929,Fork,216,Boise,"American, Burger",25.0,Dollar($),No,No,2,4.4,Very Good,650,American
17304929,Fork,216,Boise,"American, Burger",25.0,Dollar($),No,No,2,4.4,Very Good,650,Burger
17303684,Guidos Original New York Style Pizza,216,Boise,Pizza,10.0,Dollar($),No,No,1,4.3,Very Good,410,Pizza
17303772,Los Betos,216,Boise,Mexican,10.0,Dollar($),No,No,1,4.4,Very Good,660,Mexican
17305123,Lucianos Italian Restaurant,216,Boise,"Italian, Seafood, Vegetarian",25.0,Dollar($),No,No,2,4.4,Very Good,360,Italian
17305123,Lucianos Italian Restaurant,216,Boise,"Italian, Seafood, Vegetarian",25.0,Dollar($),No,No,2,4.4,Very Good,360,Seafood
17305123,Lucianos Italian Restaurant,216,Boise,"Italian, Seafood, Vegetarian",25.0,Dollar($),No,No,2,4.4,Very Good,360,Vegetarian
17303787,Mai Thai Restaurant,216,Boise,"Sushi, Thai",40.0,Dollar($),No,No,3,4.0,Very Good,340,Sushi
17303787,Mai Thai Restaurant,216,Boise,"Sushi, Thai",40.0,Dollar($),No,No,3,4.0,Very Good,340,Thai
17303990,Shige Japanese Cuisine,216,Boise,"Japanese, Sushi, Teriyaki",25.0,Dollar($),No,No,2,4.1,Very Good,393,Japanese
17303990,Shige Japanese Cuisine,216,Boise,"Japanese, Sushi, Teriyaki",25.0,Dollar($),No,No,2,4.1,Very Good,393,Sushi
17303990,Shige Japanese Cuisine,216,Boise,"Japanese, Sushi, Teriyaki",25.0,Dollar($),No,No,2,4.1,Very Good,393,Teriyaki
17304741,The Egg Factory,216,Boise,Breakfast,10.0,Dollar($),No,No,1,4.3,Very Good,422,Breakfast
17304726,Tucanos,216,Boise,Brazilian,40.0,Dollar($),No,No,3,4.0,Very Good,435,Brazilian
17304486,Texas Roadhouse,216,Boise,"American, BBQ, Steak",25.0,Dollar($),No,No,2,4.0,Very Good,369,American
17304486,Texas Roadhouse,216,Boise,"American, BBQ, Steak",25.0,Dollar($),No,No,2,4.0,Very Good,369,BBQ
17304486,Texas Roadhouse,216,Boise,"American, BBQ, Steak",25.0,Dollar($),No,No,2,4.0,Very Good,369,Steak
17304533,Brick 29,216,Boise,American,40.0,Dollar($),No,No,3,4.4,Very Good,487,American
17316233,Winifreds,216,Cedar Rapids/Iowa City,"American, Mediterranean, Seafood",40.0,Dollar($),No,No,3,3.7,Good,98,American
17316233,Winifreds,216,Cedar Rapids/Iowa City,"American, Mediterranean, Seafood",40.0,Dollar($),No,No,3,3.7,Good,98,Mediterranean
17316233,Winifreds,216,Cedar Rapids/Iowa City,"American, Mediterranean, Seafood",40.0,Dollar($),No,No,3,3.7,Good,98,Seafood
17315883,Biaggis Ristorante Italiano,216,Cedar Rapids/Iowa City,"Italian, Pizza",40.0,Dollar($),No,No,3,4.1,Very Good,365,Italian
17315883,Biaggis Ristorante Italiano,216,Cedar Rapids/Iowa City,"Italian, Pizza",40.0,Dollar($),No,No,3,4.1,Very Good,365,Pizza
17315995,El Super Burrito,216,Cedar Rapids/Iowa City,Mexican,10.0,Dollar($),No,No,1,4.1,Very Good,190,Mexican
17316018,Granite City Food Brewery,216,Cedar Rapids/Iowa City,"American, Breakfast, Burger",40.0,Dollar($),No,No,3,4.1,Very Good,429,American
17316018,Granite City Food Brewery,216,Cedar Rapids/Iowa City,"American, Breakfast, Burger",40.0,Dollar($),No,No,3,4.1,Very Good,429,Breakfast
17316018,Granite City Food Brewery,216,Cedar Rapids/Iowa City,"American, Breakfast, Burger",40.0,Dollar($),No,No,3,4.1,Very Good,429,Burger
17316038,Irish Democrat,216,Cedar Rapids/Iowa City,"American, BBQ, Burger",25.0,Dollar($),No,No,2,4.4,Very Good,430,American
17316038,Irish Democrat,216,Cedar Rapids/Iowa City,"American, BBQ, Burger",25.0,Dollar($),No,No,2,4.4,Very Good,430,BBQ
17316038,Irish Democrat,216,Cedar Rapids/Iowa City,"American, BBQ, Burger",25.0,Dollar($),No,No,2,4.4,Very Good,430,Burger
17316771,Taste of India,216,Cedar Rapids/Iowa City,Indian,25.0,Dollar($),No,No,2,4.2,Very Good,186,Indian
17316201,Thai Moon Restaurant,216,Cedar Rapids/Iowa City,"Chinese, Sushi, Thai",10.0,Dollar($),No,No,1,4.2,Very Good,220,Chinese
17316201,Thai Moon Restaurant,216,Cedar Rapids/Iowa City,"Chinese, Sushi, Thai",10.0,Dollar($),No,No,1,4.2,Very Good,220,Sushi
17316201,Thai Moon Restaurant,216,Cedar Rapids/Iowa City,"Chinese, Sushi, Thai",10.0,Dollar($),No,No,1,4.2,Very Good,220,Thai
17316208,Tings Red Lantern,216,Cedar Rapids/Iowa City,Chinese,10.0,Dollar($),No,No,1,4.2,Very Good,347,Chinese
17316389,Monicas,216,Cedar Rapids/Iowa City,"American, Italian, Pizza",25.0,Dollar($),No,No,2,3.8,Good,161,American
17316389,Monicas,216,Cedar Rapids/Iowa City,"American, Italian, Pizza",25.0,Dollar($),No,No,2,3.8,Good,161,Italian
17316389,Monicas,216,Cedar Rapids/Iowa City,"American, Italian, Pizza",25.0,Dollar($),No,No,2,3.8,Good,161,Pizza
17316278,Exotic India,216,Cedar Rapids/Iowa City,Indian,25.0,Dollar($),No,No,2,4.1,Very Good,160,Indian
17316744,Shorts Burger and Shine,216,Cedar Rapids/Iowa City,Burger,10.0,Dollar($),No,No,1,4.9,Excellent,820,Burger
17316751,The Hamburg Inn No 2 Inc,216,Cedar Rapids/Iowa City,"American, Breakfast, Burger",10.0,Dollar($),No,No,1,4.5,Excellent,488,American
17316751,The Hamburg Inn No 2 Inc,216,Cedar Rapids/Iowa City,"American, Breakfast, Burger",10.0,Dollar($),No,No,1,4.5,Excellent,488,Breakfast
17316751,The Hamburg Inn No 2 Inc,216,Cedar Rapids/Iowa City,"American, Breakfast, Burger",10.0,Dollar($),No,No,1,4.5,Excellent,488,Burger
17316766,Bluebird Diner,216,Cedar Rapids/Iowa City,"Breakfast, Diner",25.0,Dollar($),No,No,2,3.6,Good,253,Breakfast
17316766,Bluebird Diner,216,Cedar Rapids/Iowa City,"Breakfast, Diner",25.0,Dollar($),No,No,2,3.6,Good,253,Diner
17316743,Graze,216,Cedar Rapids/Iowa City,"American, International, Sushi",40.0,Dollar($),No,No,3,3.8,Good,220,American
17316743,Graze,216,Cedar Rapids/Iowa City,"American, International, Sushi",40.0,Dollar($),No,No,3,3.8,Good,220,International
17316743,Graze,216,Cedar Rapids/Iowa City,"American, International, Sushi",40.0,Dollar($),No,No,3,3.8,Good,220,Sushi
17316374,A A Pagliais Pizza,216,Cedar Rapids/Iowa City,Pizza,25.0,Dollar($),No,No,2,4.3,Very Good,485,Pizza
17316381,Atlas World Grill,216,Cedar Rapids/Iowa City,International,40.0,Dollar($),No,No,3,4.3,Very Good,428,International
17316802,BlackStone,216,Cedar Rapids/Iowa City,"American, Breakfast",25.0,Dollar($),No,No,2,4.1,Very Good,294,American
17316802,BlackStone,216,Cedar Rapids/Iowa City,"American, Breakfast",25.0,Dollar($),No,No,2,4.1,Very Good,294,Breakfast
17316416,Devotay,216,Cedar Rapids/Iowa City,"Mediterranean, Tapas, Vegetarian",40.0,Dollar($),No,No,3,4.0,Very Good,380,Mediterranean
17316416,Devotay,216,Cedar Rapids/Iowa City,"Mediterranean, Tapas, Vegetarian",40.0,Dollar($),No,No,3,4.0,Very Good,380,Tapas
17316416,Devotay,216,Cedar Rapids/Iowa City,"Mediterranean, Tapas, Vegetarian",40.0,Dollar($),No,No,3,4.0,Very Good,380,Vegetarian
17316449,Jimmy Jacks Rib Shack,216,Cedar Rapids/Iowa City,BBQ,25.0,Dollar($),No,No,2,4.2,Very Good,259,BBQ
17316603,Zoeys Pizzeria,216,Cedar Rapids/Iowa City,"Pizza, Sandwich",25.0,Dollar($),No,No,2,4.7,Excellent,433,Pizza
17316603,Zoeys Pizzeria,216,Cedar Rapids/Iowa City,"Pizza, Sandwich",25.0,Dollar($),No,No,2,4.7,Excellent,433,Sandwich
16659169,Tokyo Sushi,37,Chatham-Kent,"Japanese, Sushi",25.0,Dollar($),No,No,2,3.7,Good,176,Japanese
16659169,Tokyo Sushi,37,Chatham-Kent,"Japanese, Sushi",25.0,Dollar($),No,No,2,3.7,Good,176,Sushi
17558684,Berry Patch Restaurant,216,Clatskanie,"American, Breakfast, Desserts",10.0,Dollar($),No,No,1,4.3,Very Good,96,American
17558684,Berry Patch Restaurant,216,Clatskanie,"American, Breakfast, Desserts",10.0,Dollar($),No,No,1,4.3,Very Good,96,Breakfast
17558684,Berry Patch Restaurant,216,Clatskanie,"American, Breakfast, Desserts",10.0,Dollar($),No,No,1,4.3,Very Good,96,Desserts
18366580,Sakura Sushi Grill,216,Cochrane,"Asian, Japanese",25.0,Dollar($),No,No,2,3.1,Average,6,Asian
18366580,Sakura Sushi Grill,216,Cochrane,"Asian, Japanese",25.0,Dollar($),No,No,2,3.1,Average,6,Japanese
17330755,Uptown Vietnam cuisine,216,Columbus,"Asian, Vietnamese",10.0,Dollar($),No,No,1,3.3,Average,33,Asian
17330755,Uptown Vietnam cuisine,216,Columbus,"Asian, Vietnamese",10.0,Dollar($),No,No,1,3.3,Average,33,Vietnamese
17330611,Cafe Le Rue The Landings,216,Columbus,"American, Seafood, Cajun",25.0,Dollar($),No,No,2,4.6,Excellent,489,American
17330611,Cafe Le Rue The Landings,216,Columbus,"American, Seafood, Cajun",25.0,Dollar($),No,No,2,4.6,Excellent,489,Seafood
17330611,Cafe Le Rue The Landings,216,Columbus,"American, Seafood, Cajun",25.0,Dollar($),No,No,2,4.6,Excellent,489,Cajun
17330609,Marks City Grille,216,Columbus,American,25.0,Dollar($),No,No,2,4.5,Excellent,345,American
17330024,B Merrells,216,Columbus,"Burger, Bar Food, Southern",25.0,Dollar($),No,No,2,3.8,Good,149,Burger
17330024,B Merrells,216,Columbus,"Burger, Bar Food, Southern",25.0,Dollar($),No,No,2,3.8,Good,149,Bar Food
17330024,B Merrells,216,Columbus,"Burger, Bar Food, Southern",25.0,Dollar($),No,No,2,3.8,Good,149,Southern
17330074,Cannon Brewpub,216,Columbus,"Pizza, Bar Food",25.0,Dollar($),No,No,2,3.9,Good,330,Pizza
17330074,Cannon Brewpub,216,Columbus,"Pizza, Bar Food",25.0,Dollar($),No,No,2,3.9,Good,330,Bar Food
17330185,Fuji Japanese Steak House,216,Columbus,"Japanese, Steak",40.0,Dollar($),No,No,3,3.9,Good,247,Japanese
17330185,Fuji Japanese Steak House,216,Columbus,"Japanese, Steak",40.0,Dollar($),No,No,3,3.9,Good,247,Steak
17330397,Ruth Anns Family Restaurant,216,Columbus,"Breakfast, Diner, Southern",10.0,Dollar($),No,No,1,3.7,Good,123,Breakfast
17330397,Ruth Anns Family Restaurant,216,Columbus,"Breakfast, Diner, Southern",10.0,Dollar($),No,No,1,3.7,Good,123,Diner
